Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a003628.sp50.txt
Asteroid_or_meteorite,asteroid
Number,3628
Name,Boznemcova
Prov_designation,
BDM_class,O
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,12.7
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.5350085
Asteroid_sin_inclination,0.1023194
Asteroid_eccentricity,0.2537282
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,29-Apr-0
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.925,0.7173,0.0342,2.0
,0.93,0.7012,0.0364,2.0
,0.935,0.7239,0.0352,2.0
,0.94,0.7188,0.0383,2.0
,0.945,0.6889,0.0328,2.0
,0.95,0.689,0.0313,2.0
,0.955,0.7005,0.0354,2.0
,0.96,0.6861,0.0288,2.0
,0.965,0.6903,0.028,2.0
,0.97,0.6858,0.0305,2.0
,0.975,0.6831,0.0271,2.0
,0.98,0.6974,0.03,2.0
,0.985,0.6883,0.0269,2.0
,0.99,0.6837,0.0263,2.0
,0.995,0.6728,0.0263,2.0
,1.0,0.6523,0.0258,2.0
,1.005,0.6772,0.0273,2.0
,1.01,0.7074,0.0289,2.0
,1.015,0.6795,0.0274,2.0
,1.02,0.6833,0.0289,2.0
,1.025,0.6856,0.0282,2.0
,1.03,0.6793,0.0262,2.0
,1.035,0.6944,0.0245,2.0
,1.04,0.687,0.0246,2.0
,1.045,0.6798,0.0252,2.0
,1.05,0.6976,0.0255,2.0
,1.055,0.7222,0.0265,2.0
,1.06,0.7196,0.0291,2.0
,1.065,0.6888,0.0245,2.0
,1.07,0.7034,0.0249,2.0
,1.075,0.7035,0.0258,2.0
,1.08,0.6775,0.0264,2.0
,1.085,0.6888,0.0271,2.0
,1.09,0.7158,0.0244,2.0
,1.095,0.7207,0.0253,2.0
,1.1,0.7376,0.0237,2.0
,1.105,0.7547,0.0253,2.0
,1.11,0.7535,0.0286,2.0
,1.115,0.7245,0.0305,2.0
,1.12,0.7158,0.0267,2.0
,1.125,0.7418,0.0318,2.0
,1.13,0.747,0.0305,2.0
,1.135,0.7531,0.027,2.0
,1.14,0.7401,0.0286,2.0
,1.145,0.7658,0.0291,2.0
,1.15,0.7715,0.0285,2.0
,1.155,0.7553,0.0272,2.0
,1.16,0.7908,0.0258,2.0
,1.165,0.7929,0.0251,2.0
,1.17,0.7835,0.0264,2.0
,1.175,0.7951,0.0259,2.0
,1.18,0.7989,0.0234,2.0
,1.185,0.83,0.0251,2.0
,1.19,0.8324,0.0258,2.0
,1.195,0.8266,0.0258,2.0
,1.2,0.8619,0.0247,2.0
,1.205,0.8629,0.0264,2.0
,1.21,0.856,0.028,2.0
,1.215,0.8752,0.0265,2.0
,1.22,0.8785,0.0273,2.0
,1.225,0.8803,0.0273,2.0
,1.23,0.8732,0.0268,2.0
,1.235,0.8995,0.0258,2.0
,1.24,0.9235,0.0325,2.0
,1.245,0.9046,0.027,2.0
,1.25,0.9344,0.0288,2.0
,1.255,0.9576,0.0283,2.0
,1.26,0.9431,0.0286,2.0
,1.265,0.9415,0.0299,2.0
,1.27,0.9924,0.0319,2.0
,1.275,1.0102,0.0291,2.0
,1.28,0.9881,0.027,2.0
,1.285,1.0135,0.0286,2.0
,1.29,1.0581,0.0331,2.0
,1.295,-1.0,-1.0,0.0
,1.3,1.0788,0.0283,2.0
,1.305,1.0792,0.0292,2.0
,1.31,1.0848,0.0326,2.0
,1.315,1.0811,0.0368,2.0
,1.32,1.088,0.0317,2.0
,1.325,1.0884,0.0292,2.0
,1.33,1.1186,0.0305,2.0
,1.335,1.1279,0.0312,2.0
,1.34,1.1237,0.0365,2.0
,1.345,1.1236,0.0506,2.0
,1.35,1.1183,0.0638,1.0
,1.355,1.0988,0.0765,1.0
,1.36,1.0733,0.0801,1.0
,1.365,-1.0,-1.0,0.0
,1.37,-1.0,-1.0,0.0
,1.375,-1.0,-1.0,0.0
,1.38,1.1042,0.0559,2.0
,1.385,1.126,0.0542,2.0
,1.39,1.1245,0.0534,2.0
,1.395,1.1027,0.0491,1.0
,1.4,1.1102,0.0484,2.0
,1.405,1.1883,0.0451,2.0
,1.41,1.1868,0.0546,2.0
,1.415,1.1561,0.0433,2.0
,1.42,1.1477,0.0403,2.0
,1.425,1.1356,0.0383,2.0
,1.43,1.1426,0.038,2.0
,1.435,1.1378,0.0406,2.0
,1.44,1.1234,0.0381,2.0
,1.445,1.1436,0.0382,2.0
,1.45,1.1732,0.0365,2.0
,1.455,1.1739,0.0381,2.0
,1.46,1.166,0.0352,2.0
,1.465,1.1739,0.0362,2.0
,1.47,1.184,0.0375,2.0
,1.475,1.1905,0.0393,2.0
,1.48,1.1361,0.0377,2.0
,1.485,1.116,0.038,2.0
,1.49,1.1666,0.0393,2.0
,1.495,1.1673,0.0362,2.0
,1.5,1.1786,0.0386,2.0
,1.505,1.1702,0.0385,2.0
,1.51,1.1196,0.0354,2.0
,1.515,1.0954,0.0337,2.0
,1.52,1.1257,0.0329,2.0
,1.525,1.1604,0.0387,2.0
,1.53,1.1144,0.0328,2.0
,1.535,1.0989,0.0353,2.0
,1.54,1.1053,0.0364,2.0
,1.545,1.11,0.0354,2.0
,1.55,1.1692,0.0349,2.0
,1.555,1.1891,0.0368,2.0
,1.56,1.1755,0.0367,2.0
,1.565,1.1516,0.0358,2.0
,1.57,1.1137,0.036,2.0
,1.575,1.0951,0.0375,2.0
,1.58,1.114,0.0349,2.0
,1.585,1.1337,0.0359,2.0
,1.59,1.1547,0.0374,2.0
,1.595,1.1741,0.0345,2.0
,1.6,1.1468,0.0349,2.0
,1.605,1.1299,0.0359,2.0
,1.61,1.0712,0.0383,2.0
,1.615,1.031,0.0365,2.0
,1.62,1.1134,0.0348,2.0
,1.625,1.0896,0.0366,2.0
,1.63,1.0681,0.0387,2.0
,1.635,1.122,0.035,2.0
,1.64,1.1428,0.0364,2.0
,1.645,1.1172,0.038,2.0
,1.65,1.0655,0.0349,2.0
,1.655,1.0733,0.0476,2.0
,1.66,1.0965,0.0451,2.0
,1.665,1.1167,0.0367,2.0
,1.67,1.1235,0.0423,2.0
,1.675,1.1231,0.0408,2.0
,1.68,1.1115,0.0379,2.0
,1.685,1.0657,0.0391,2.0
,1.69,1.0556,0.0365,2.0
,1.695,1.0644,0.04,2.0
,1.7,1.0503,0.038,2.0
,1.705,1.0348,0.0412,2.0
,1.71,1.048,0.0384,2.0
,1.715,1.1158,0.0367,2.0
,1.72,1.0666,0.0469,2.0
,1.725,1.0159,0.0395,2.0
,1.73,1.0502,0.0395,2.0
,1.735,1.0442,0.0389,2.0
,1.74,1.0417,0.0433,2.0
,1.745,1.0437,0.0381,2.0
,1.75,1.0788,0.0402,2.0
,1.755,1.0617,0.0394,2.0
,1.76,1.0134,0.0392,2.0
,1.765,1.0882,0.0406,2.0
,1.77,1.1237,0.0417,2.0
,1.775,1.1076,0.0423,2.0
,1.78,1.0922,0.0473,2.0
,1.785,1.0307,0.0423,2.0
,1.79,0.9492,0.0401,2.0
,1.795,0.9521,0.0439,2.0
,1.8,0.9708,0.0445,2.0
,1.805,1.021,0.0452,2.0
,1.81,1.0491,0.0512,2.0
,1.815,0.9982,0.0506,2.0
,1.82,1.0137,0.0601,2.0
,1.825,1.0211,0.0658,2.0
,1.83,1.0186,0.088,2.0
,1.835,0.9465,0.0746,2.0
,1.84,0.9302,0.0789,2.0
,1.845,1.0383,0.0884,2.0
,1.85,1.047,0.0877,2.0
,1.855,1.0123,0.0792,2.0
,1.86,0.9052,0.0856,2.0
,1.865,0.9008,0.1059,1.0
,1.87,1.0202,0.0986,2.0
,1.875,0.9432,0.1072,2.0
,1.88,0.9228,0.075,2.0
,1.885,1.0026,0.0683,2.0
,1.89,0.9552,0.0641,2.0
,1.895,0.9958,0.0725,2.0
,1.9,-1.0,-1.0,0.0
,1.905,0.9527,0.0766,2.0
,1.91,1.0108,0.077,2.0
,1.915,1.045,0.0691,1.0
,1.92,1.0206,0.0645,2.0
,1.925,1.0037,0.0604,2.0
,1.93,0.9386,0.0574,2.0
,1.935,0.8872,0.0532,2.0
,1.94,0.9301,0.0558,2.0
,1.945,0.9465,0.0557,2.0
,1.95,0.9942,0.056,2.0
,1.955,0.9965,0.0619,2.0
,1.96,0.8962,0.0532,2.0
,1.965,0.8885,0.0538,2.0
