Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000073.sp26.txt
Asteroid_or_meteorite,asteroid
Number,73
Name,Klytia
Prov_designation,
BDM_class,S
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,8.87
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.6647173
Asteroid_sin_inclination,0.0447411
Asteroid_eccentricity,0.0398191
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,15-Oct-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.91,1.1345,0.0022,5.0
,0.915,1.1337,0.0022,5.0
,0.92,1.1331,0.0022,5.0
,0.925,1.1358,0.0023,5.0
,0.93,1.1259,0.0023,3.0
,0.935,1.1431,0.0024,4.0
,0.94,1.1491,0.0024,4.0
,0.945,1.1607,0.0022,4.0
,0.95,1.1716,0.0024,4.0
,0.955,1.1699,0.0023,5.0
,0.96,1.1745,0.0022,5.0
,0.965,1.1787,0.0021,5.0
,0.97,1.191,0.002,5.0
,0.975,1.1917,0.002,5.0
,0.98,1.2027,0.0021,5.0
,0.985,1.2131,0.002,5.0
,0.99,1.221,0.002,5.0
,0.995,1.2303,0.002,5.0
,1.0,1.2365,0.0019,5.0
,1.005,1.2443,0.002,5.0
,1.01,1.2492,0.002,5.0
,1.015,1.2593,0.002,5.0
,1.02,1.261,0.002,5.0
,1.025,1.2705,0.002,5.0
,1.03,1.2666,0.0019,5.0
,1.035,1.2711,0.002,5.0
,1.04,1.2779,0.0019,5.0
,1.045,1.2865,0.002,5.0
,1.05,1.2817,0.002,5.0
,1.055,1.2935,0.002,5.0
,1.06,1.2938,0.0021,5.0
,1.065,1.299,0.002,5.0
,1.07,1.3011,0.002,5.0
,1.075,1.3074,0.0022,5.0
,1.08,1.3103,0.0023,5.0
,1.085,1.3129,0.002,5.0
,1.09,1.3221,0.002,5.0
,1.095,1.3269,0.002,5.0
,1.1,1.3313,0.002,5.0
,1.105,1.3356,0.002,5.0
,1.11,1.3445,0.0021,5.0
,1.115,1.3445,0.0021,5.0
,1.12,1.3533,0.0018,4.0
,1.125,1.3509,0.0018,4.0
,1.13,1.3523,0.0018,4.0
,1.135,1.3612,0.0018,4.0
,1.14,1.3639,0.0018,4.0
,1.145,1.3755,0.002,4.0
,1.15,1.3803,0.0021,5.0
,1.155,1.3854,0.0021,5.0
,1.16,1.3896,0.0021,5.0
,1.165,1.3991,0.002,5.0
,1.17,1.4054,0.002,5.0
,1.175,1.4066,0.0019,5.0
,1.18,1.4134,0.0019,5.0
,1.185,1.4093,0.0019,5.0
,1.19,1.4125,0.002,5.0
,1.195,1.4168,0.002,5.0
,1.2,1.4225,0.002,5.0
,1.205,1.4228,0.0021,5.0
,1.21,1.427,0.002,5.0
,1.215,1.4292,0.002,5.0
,1.22,1.4345,0.0021,5.0
,1.225,1.4381,0.0021,5.0
,1.23,1.4371,0.0021,5.0
,1.235,1.4381,0.0024,5.0
,1.24,1.4408,0.002,5.0
,1.245,1.4455,0.002,5.0
,1.25,1.4456,0.0021,5.0
,1.255,1.4441,0.0026,5.0
,1.26,1.4543,0.0022,5.0
,1.265,1.4421,0.0016,4.0
,1.27,1.4549,0.0019,5.0
,1.275,1.4602,0.0033,5.0
,1.28,1.4675,0.0028,5.0
,1.285,1.4634,0.0022,5.0
,1.29,1.4655,0.0023,5.0
,1.295,1.4668,0.0023,5.0
,1.3,1.4738,0.0022,5.0
,1.305,1.4765,0.0022,5.0
,1.31,1.4764,0.0023,5.0
,1.315,1.4851,0.0024,5.0
,1.32,1.4818,0.0022,5.0
,1.325,1.4854,0.0024,5.0
,1.33,1.4878,0.0023,5.0
,1.335,1.4931,0.0025,5.0
,1.34,1.4937,0.003,5.0
,1.345,1.496,0.0041,4.0
,1.35,1.504,0.0046,4.0
,1.355,1.4792,0.0043,2.0
,1.36,1.4874,0.0044,2.0
,1.365,1.4967,0.0031,1.0
,1.375,1.4981,0.0043,1.0
,1.38,1.4997,0.004,1.0
,1.385,1.5046,0.0034,3.0
,1.39,1.5015,0.0033,3.0
,1.395,1.505,0.0029,2.0
,1.4,1.5082,0.0032,4.0
,1.405,1.5199,0.0038,4.0
,1.41,1.5506,0.0038,2.0
,1.415,1.5221,0.0032,3.0
,1.42,1.5341,0.0033,3.0
,1.425,1.5217,0.0029,4.0
,1.43,1.528,0.0029,4.0
,1.435,1.5223,0.0026,5.0
,1.44,1.5298,0.0026,5.0
,1.445,1.5249,0.0025,5.0
,1.45,1.5328,0.0026,4.0
,1.455,1.5294,0.0024,5.0
,1.46,1.5261,0.0024,5.0
,1.465,1.527,0.0025,5.0
,1.47,1.5258,0.0025,5.0
,1.475,1.5308,0.0026,5.0
,1.48,1.534,0.0025,5.0
,1.485,1.5374,0.0024,5.0
,1.49,1.5273,0.0024,5.0
,1.495,1.536,0.0024,5.0
,1.5,1.5311,0.0023,5.0
,1.505,1.5268,0.0024,5.0
,1.51,1.5324,0.0025,5.0
,1.515,1.5334,0.0024,5.0
,1.52,1.5351,0.0025,5.0
,1.525,1.5304,0.0024,5.0
,1.53,1.5311,0.0024,5.0
,1.535,1.5274,0.0024,5.0
,1.54,1.5287,0.0025,5.0
,1.545,1.528,0.0026,5.0
,1.55,1.5284,0.0025,5.0
,1.555,1.5246,0.0025,5.0
,1.56,1.5263,0.0023,5.0
,1.565,1.5257,0.0023,5.0
,1.57,1.5213,0.0024,5.0
,1.575,1.5146,0.0023,5.0
,1.58,1.5194,0.0023,5.0
,1.585,1.5158,0.0023,5.0
,1.59,1.507,0.0024,5.0
,1.595,1.515,0.0023,5.0
,1.6,1.5107,0.0022,5.0
,1.605,1.5088,0.0023,5.0
,1.61,1.4994,0.0022,5.0
,1.615,1.5047,0.0023,5.0
,1.62,1.4944,0.0022,5.0
,1.625,1.5003,0.0022,5.0
,1.63,1.4971,0.0024,5.0
,1.635,1.4985,0.0023,5.0
,1.64,1.4954,0.0023,5.0
,1.645,1.4939,0.0024,5.0
,1.65,1.4863,0.0024,5.0
,1.655,1.4786,0.0023,5.0
,1.66,1.4785,0.0023,5.0
,1.665,1.4737,0.0023,5.0
,1.67,1.4742,0.0023,5.0
,1.675,1.4673,0.0026,5.0
,1.68,1.4721,0.0028,5.0
,1.685,1.4663,0.0026,5.0
,1.69,1.4679,0.0023,5.0
,1.695,1.4598,0.0023,5.0
,1.7,1.4569,0.0024,5.0
,1.705,1.4536,0.0023,5.0
,1.71,1.4541,0.0023,5.0
,1.715,1.4435,0.0023,5.0
,1.72,1.4528,0.0024,5.0
,1.725,1.444,0.0024,5.0
,1.73,1.4448,0.0024,5.0
,1.735,1.4412,0.0024,5.0
,1.74,1.4459,0.0024,5.0
,1.745,1.44,0.0024,5.0
,1.75,1.4372,0.0025,5.0
,1.755,1.4368,0.0025,5.0
,1.76,1.4349,0.0025,5.0
,1.765,1.4301,0.0025,5.0
,1.77,1.4362,0.0026,5.0
,1.775,1.4271,0.0025,5.0
,1.78,1.4279,0.0026,5.0
,1.785,1.4259,0.0027,5.0
,1.79,1.4206,0.0029,5.0
,1.795,1.4212,0.003,5.0
,1.8,1.4227,0.0037,3.0
,1.805,1.4216,0.0035,5.0
,1.81,1.4278,0.0038,4.0
,1.815,1.4206,0.0043,4.0
,1.82,1.4233,0.0047,4.0
,1.825,1.4235,0.0056,5.0
,1.83,1.4175,0.0091,3.0
,1.835,1.4228,0.0056,2.0
,1.84,1.4113,0.0091,3.0
,1.845,1.4157,0.0078,4.0
,1.85,1.4155,0.0077,3.0
,1.855,1.4259,0.0055,2.0
,1.86,1.4185,0.0068,1.0
,1.865,1.4297,0.0079,1.0
